order_id,customer_id,order_date,order_status
O02097,C0042,11/14/2025,Cancelled
O02098,C0100,9/25/2025,Delivered
O02099,C0138,3/28/2025,Cancelled
O02100,C0147,6/13/2025,Delivered
O02101,C0098,6/19/2026,Pending
O02102,C0487,3/26/2025,Delivered
O02103,C0083,8/30/2025,Pending
O02104,C0355,3/1/2026,Pending
O02105,C0294,5/27/2025,Delivered
O02106,C0306,8/16/2026,Pending
O02107,C0108,1/30/2026,Cancelled
O02108,C0154,1/18/2025,Delivered
O02109,C0304,5/31/2025,Delivered
O02110,C0150,3/27/2026,Delivered
O02111,C0348,6/9/2026,Delivered
O02112,C0020,7/18/2026,Delivered
O02113,C0037,6/2/2026,Pending
O02114,C0365,2/15/2025,Delivered
O02115,C0309,3/20/2026,Delivered
O02116,C0022,3/8/2025,Delivered
O02117,C0450,2/16/2025,Delivered
O02118,C0003,2/25/2026,Pending
O02119,C0478,10/18/2025,Delivered
O02120,C0365,1/29/2026,Cancelled
O02121,C0495,6/2/2026,Delivered
O02122,C0475,2/11/2025,Delivered
O02123,C0157,11/17/2025,Cancelled
O02124,C0379,5/23/2026,Delivered
O02125,C0106,9/25/2025,Cancelled
O02126,C0236,11/15/2025,Cancelled
O02127,C0121,10/30/2025,Cancelled
O02128,C0244,7/6/2026,Delivered
O02129,C0437,1/31/2025,Delivered
O02130,C0219,6/18/2026,Delivered
O02131,C0047,5/12/2026,Delivered
O02132,C0163,5/10/2026,Delivered
O02133,C0394,9/8/2025,Cancelled
O02134,C0261,11/10/2025,Delivered
O02135,C0281,8/13/2025,Pending
O02136,C0216,6/3/2025,Delivered
O02137,C0147,6/17/2026,Delivered
O02138,C0300,11/4/2025,Cancelled
O02139,C0317,3/16/2026,Delivered
O02140,C0450,3/3/2025,Delivered
O02141,C0309,4/25/2026,Cancelled
O02142,C0498,2/5/2026,Delivered
O02143,C0414,8/30/2026,Cancelled
O02144,C0040,3/23/2025,Delivered
O02145,C0197,11/25/2025,Pending
O02146,C0193,11/7/2025,Pending
O02147,C0002,11/24/2025,Pending
O02148,C0091,2/3/2025,Delivered
O02149,C0382,10/15/2025,Delivered
O02150,C0177,7/2/2025,Delivered
O02151,C0074,1/11/2026,Delivered
O02152,C0144,5/22/2025,Delivered
O02153,C0138,9/22/2025,Cancelled
O02154,C0088,1/12/2026,Delivered
O02155,C0051,2/8/2025,Pending
O02156,C0383,4/24/2026,Delivered
O02157,C0413,3/12/2026,Cancelled
O02158,C0249,2/4/2025,Cancelled
O02159,C0308,2/9/2025,Pending
O02160,C0460,6/1/2026,Delivered
O02161,C0422,6/22/2025,Cancelled
O02162,C0017,6/8/2026,Delivered
O02163,C0477,10/31/2025,Delivered
O02164,C0034,7/28/2025,Delivered
O02165,C0014,6/16/2025,Pending
O02166,C0202,2/5/2026,Cancelled
O02167,C0373,3/8/2025,Pending
O02168,C0041,9/2/2025,Pending
O02169,C0147,7/30/2025,Delivered
O02170,C0132,4/4/2025,Cancelled
O02171,C0199,8/3/2025,Delivered
O02172,C0494,11/18/2025,Delivered
O02173,C0166,2/16/2026,Delivered
O02174,C0105,2/22/2025,Cancelled
O02175,C0062,6/15/2026,Pending
O02176,C0100,6/19/2026,Cancelled
O02177,C0067,2/25/2026,Pending
O02178,C0287,7/16/2026,Delivered
O02179,C0211,9/18/2025,Pending
O02180,C0249,5/15/2026,Delivered
O02181,C0417,3/19/2026,Cancelled
O02182,C0291,12/9/2025,Cancelled
O02183,C0078,4/20/2025,Cancelled
O02184,C0189,12/6/2025,Delivered
O02185,C0157,7/3/2026,Cancelled
O02186,C0414,8/22/2026,Cancelled
O02187,C0154,9/30/2025,Pending
O02188,C0070,5/31/2025,Delivered
O02189,C0369,3/31/2026,Delivered
O02190,C0215,2/16/2025,Delivered
O02191,C0048,4/2/2025,Delivered
O02192,C0345,12/8/2025,Delivered
O02193,C0106,8/26/2026,Delivered
O02194,C0435,7/19/2025,Cancelled
O02195,C0417,9/27/2025,Delivered
O02196,C0185,7/15/2025,Pending
O02197,C0278,9/25/2025,Cancelled
O02198,C0284,1/5/2025,Delivered
O02199,C0327,12/28/2025,Delivered
O02200,C0035,12/29/2025,Delivered
