order_item_id,order_id,product_id,quantity,unit_price,discount,cost_price,gross_sales,discount_amount,revenue,cost,profit,profit_margin
OI002325,O00921,P063,2,4500.08,0.15,4017.93,9000.16,1350.024,7650.136,8035.86,-385.724,-0.050420542
OI003185,O01270,P063,2,4500.08,0.15,4017.93,9000.16,1350.024,7650.136,8035.86,-385.724,-0.050420542
OI003383,O01344,P063,2,4500.08,0.15,4017.93,9000.16,1350.024,7650.136,8035.86,-385.724,-0.050420542
OI003470,O01381,P063,2,4500.08,0.15,4017.93,9000.16,1350.024,7650.136,8035.86,-385.724,-0.050420542
OI003642,O01453,P063,2,4500.08,0.15,4017.93,9000.16,1350.024,7650.136,8035.86,-385.724,-0.050420542
OI001304,O00509,P058,2,4600.81,0.15,4107.87,9201.62,1380.243,7821.377,8215.74,-394.363,-0.050421173
OI002617,O01035,P058,2,4600.81,0.15,4107.87,9201.62,1380.243,7821.377,8215.74,-394.363,-0.050421173
OI003352,O01333,P058,2,4600.81,0.15,4107.87,9201.62,1380.243,7821.377,8215.74,-394.363,-0.050421173
OI003376,O01342,P019,3,3112.57,0.15,2779.08,9337.71,1400.6565,7937.0535,8337.24,-400.1865,-0.050420033
OI002176,O00858,P048,1,4310.39,0.2,3848.56,4310.39,862.078,3448.312,3848.56,-400.248,-0.116070704
OI002569,O01016,P048,1,4310.39,0.2,3848.56,4310.39,862.078,3448.312,3848.56,-400.248,-0.116070704
OI003146,O01253,P048,1,4310.39,0.2,3848.56,4310.39,862.078,3448.312,3848.56,-400.248,-0.116070704
OI004476,O01797,P048,1,4310.39,0.2,3848.56,4310.39,862.078,3448.312,3848.56,-400.248,-0.116070704
OI004582,O01839,P048,1,4310.39,0.2,3848.56,4310.39,862.078,3448.312,3848.56,-400.248,-0.116070704
OI003073,O01219,P037,3,3125.99,0.15,2791.06,9377.97,1406.6955,7971.2745,8373.18,-401.9055,-0.050419227
OI002695,O01064,P064,2,4726.39,0.15,4219.99,9452.78,1417.917,8034.863,8439.98,-405.117,-0.050419901
OI002264,O00893,P044,2,4748.93,0.15,4240.12,9497.86,1424.679,8073.181,8480.24,-407.059,-0.050421141
OI004375,O01752,P044,2,4748.93,0.15,4240.12,9497.86,1424.679,8073.181,8480.24,-407.059,-0.050421141
OI001168,O00458,P035,2,4806.84,0.15,4291.82,9613.68,1442.052,8171.628,8583.64,-412.012,-0.050419818
OI001912,O00755,P035,2,4806.84,0.15,4291.82,9613.68,1442.052,8171.628,8583.64,-412.012,-0.050419818
OI000644,O00252,P059,2,4842.61,0.15,4323.76,9685.22,1452.783,8232.437,8647.52,-415.083,-0.050420428
OI001124,O00439,P041,3,1494.52,0.2,1334.39,4483.56,896.712,3586.848,4003.17,-416.322,-0.116069039
OI002494,O00987,P041,3,1494.52,0.2,1334.39,4483.56,896.712,3586.848,4003.17,-416.322,-0.116069039
OI003089,O01228,P041,3,1494.52,0.2,1334.39,4483.56,896.712,3586.848,4003.17,-416.322,-0.116069039
OI000414,O00161,P063,1,4500.08,0.2,4017.93,4500.08,900.016,3600.064,4017.93,-417.866,-0.116071825
OI001096,O00427,P063,1,4500.08,0.2,4017.93,4500.08,900.016,3600.064,4017.93,-417.866,-0.116071825
OI001536,O00608,P063,1,4500.08,0.2,4017.93,4500.08,900.016,3600.064,4017.93,-417.866,-0.116071825
OI002599,O01028,P031,2,4921.58,0.15,4394.27,9843.16,1476.474,8366.686,8788.54,-421.854,-0.05042068
OI003162,O01259,P031,2,4921.58,0.15,4394.27,9843.16,1476.474,8366.686,8788.54,-421.854,-0.05042068
OI004680,O01877,P031,2,4921.58,0.15,4394.27,9843.16,1476.474,8366.686,8788.54,-421.854,-0.05042068
OI005503,O02190,P031,2,4921.58,0.15,4394.27,9843.16,1476.474,8366.686,8788.54,-421.854,-0.05042068
OI000036,O00016,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI001198,O00470,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI001717,O00680,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI002407,O00953,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI002731,O01079,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI005355,O02130,P058,1,4600.81,0.2,4107.87,4600.81,920.162,3680.648,4107.87,-427.222,-0.116072496
OI001655,O00656,P017,2,5112.9,0.15,4565.09,10225.8,1533.87,8691.93,9130.18,-438.25,-0.050420332
OI002161,O00853,P017,2,5112.9,0.15,4565.09,10225.8,1533.87,8691.93,9130.18,-438.25,-0.050420332
OI003759,O01499,P017,2,5112.9,0.15,4565.09,10225.8,1533.87,8691.93,9130.18,-438.25,-0.050420332
OI000774,O00303,P064,1,4726.39,0.2,4219.99,4726.39,945.278,3781.112,4219.99,-438.878,-0.116071145
OI001126,O00440,P064,1,4726.39,0.2,4219.99,4726.39,945.278,3781.112,4219.99,-438.878,-0.116071145
OI002007,O00791,P064,1,4726.39,0.2,4219.99,4726.39,945.278,3781.112,4219.99,-438.878,-0.116071145
OI003356,O01334,P064,1,4726.39,0.2,4219.99,4726.39,945.278,3781.112,4219.99,-438.878,-0.116071145
OI001532,O00606,P042,2,5125.64,0.15,4576.46,10251.28,1537.692,8713.588,9152.92,-439.332,-0.050419184
OI002433,O00966,P042,2,5125.64,0.15,4576.46,10251.28,1537.692,8713.588,9152.92,-439.332,-0.050419184
OI003854,O01542,P042,2,5125.64,0.15,4576.46,10251.28,1537.692,8713.588,9152.92,-439.332,-0.050419184
OI005141,O02046,P042,2,5125.64,0.15,4576.46,10251.28,1537.692,8713.588,9152.92,-439.332,-0.050419184
OI001306,O00509,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI001589,O00631,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI001732,O00686,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI002103,O00831,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI002531,O01002,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI005299,O02106,P044,1,4748.93,0.2,4240.12,4748.93,949.786,3799.144,4240.12,-440.976,-0.116072463
OI003107,O01237,P033,4,2579.49,0.15,2303.12,10317.96,1547.694,8770.266,9212.48,-442.214,-0.05042196
OI003582,O01425,P033,4,2579.49,0.15,2303.12,10317.96,1547.694,8770.266,9212.48,-442.214,-0.05042196
OI004562,O01832,P033,4,2579.49,0.15,2303.12,10317.96,1547.694,8770.266,9212.48,-442.214,-0.05042196
OI000958,O00374,P035,1,4806.84,0.2,4291.82,4806.84,961.368,3845.472,4291.82,-446.348,-0.116071057
OI004967,O01979,P035,1,4806.84,0.2,4291.82,4806.84,961.368,3845.472,4291.82,-446.348,-0.116071057
OI000906,O00354,P059,1,4842.61,0.2,4323.76,4842.61,968.522,3874.088,4323.76,-449.672,-0.116071705
OI004211,O01682,P059,1,4842.61,0.2,4323.76,4842.61,968.522,3874.088,4323.76,-449.672,-0.116071705
OI000387,O00151,P034,2,5252.02,0.15,4689.3,10504.04,1575.606,8928.434,9378.6,-450.166,-0.050419368
OI000526,O00206,P034,2,5252.02,0.15,4689.3,10504.04,1575.606,8928.434,9378.6,-450.166,-0.050419368
OI003509,O01393,P050,4,2647.44,0.15,2363.79,10589.76,1588.464,9001.296,9455.16,-453.864,-0.050422073
OI004150,O01660,P050,4,2647.44,0.15,2363.79,10589.76,1588.464,9001.296,9455.16,-453.864,-0.050422073
OI004872,O01948,P050,4,2647.44,0.15,2363.79,10589.76,1588.464,9001.296,9455.16,-453.864,-0.050422073
OI005342,O02124,P050,4,2647.44,0.15,2363.79,10589.76,1588.464,9001.296,9455.16,-453.864,-0.050422073
OI004282,O01707,P031,1,4921.58,0.2,4394.27,4921.58,984.316,3937.264,4394.27,-457.006,-0.116071973
OI004785,O01915,P031,1,4921.58,0.2,4394.27,4921.58,984.316,3937.264,4394.27,-457.006,-0.116071973
OI002921,O01159,P021,2,5344.27,0.15,4771.67,10688.54,1603.281,9085.259,9543.34,-458.081,-0.050420247
OI003987,O01595,P021,2,5344.27,0.15,4771.67,10688.54,1603.281,9085.259,9543.34,-458.081,-0.050420247
OI004128,O01653,P021,2,5344.27,0.15,4771.67,10688.54,1603.281,9085.259,9543.34,-458.081,-0.050420247
OI000416,O00162,P039,3,3602.12,0.15,3216.18,10806.36,1620.954,9185.406,9648.54,-463.134,-0.050420635
OI004339,O01736,P039,3,3602.12,0.15,3216.18,10806.36,1620.954,9185.406,9648.54,-463.134,-0.050420635
OI000009,O00005,P013,3,1662.63,0.2,1484.49,4987.89,997.578,3990.312,4453.47,-463.158,-0.116070623
OI000434,O00169,P013,3,1662.63,0.2,1484.49,4987.89,997.578,3990.312,4453.47,-463.158,-0.116070623
OI003514,O01395,P013,3,1662.63,0.2,1484.49,4987.89,997.578,3990.312,4453.47,-463.158,-0.116070623
OI001074,O00418,P026,2,5470.33,0.15,4884.22,10940.66,1641.099,9299.561,9768.44,-468.879,-0.050419477
OI002585,O01022,P026,2,5470.33,0.15,4884.22,10940.66,1641.099,9299.561,9768.44,-468.879,-0.050419477
OI003748,O01495,P026,2,5470.33,0.15,4884.22,10940.66,1641.099,9299.561,9768.44,-468.879,-0.050419477
OI003895,O01558,P045,2,5481.6,0.15,4894.29,10963.2,1644.48,9318.72,9788.58,-469.86,-0.050421088
OI003924,O01572,P045,2,5481.6,0.15,4894.29,10963.2,1644.48,9318.72,9788.58,-469.86,-0.050421088
OI005101,O02031,P045,2,5481.6,0.15,4894.29,10963.2,1644.48,9318.72,9788.58,-469.86,-0.050421088
OI003936,O01576,P017,1,5112.9,0.2,4565.09,5112.9,1022.58,4090.32,4565.09,-474.77,-0.116071603
OI004661,O01867,P017,1,5112.9,0.2,4565.09,5112.9,1022.58,4090.32,4565.09,-474.77,-0.116071603
OI000184,O00074,P042,1,5125.64,0.2,4576.46,5125.64,1025.128,4100.512,4576.46,-475.948,-0.116070383
OI002611,O01033,P042,1,5125.64,0.2,4576.46,5125.64,1025.128,4100.512,4576.46,-475.948,-0.116070383
OI003042,O01210,P042,1,5125.64,0.2,4576.46,5125.64,1025.128,4100.512,4576.46,-475.948,-0.116070383
OI004045,O01617,P042,1,5125.64,0.2,4576.46,5125.64,1025.128,4100.512,4576.46,-475.948,-0.116070383
OI002586,O01023,P033,2,2579.49,0.2,2303.12,5158.98,1031.796,4127.184,4606.24,-479.056,-0.116073332
OI005388,O02141,P033,2,2579.49,0.2,2303.12,5158.98,1031.796,4127.184,4606.24,-479.056,-0.116073332
OI002005,O00790,P069,2,5592.45,0.15,4993.26,11184.9,1677.735,9507.165,9986.52,-479.355,-0.050420393
OI002877,O01140,P069,2,5592.45,0.15,4993.26,11184.9,1677.735,9507.165,9986.52,-479.355,-0.050420393
OI004567,O01833,P069,2,5592.45,0.15,4993.26,11184.9,1677.735,9507.165,9986.52,-479.355,-0.050420393
OI000027,O00014,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI001210,O00475,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI002238,O00882,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI002339,O00928,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI004544,O01825,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI005377,O02137,P078,1,5006.54,0.3,3985.08,5006.54,1501.962,3504.578,3985.08,-480.502,-0.13710695
OI000842,O00332,P004,3,3768.92,0.15,3365.11,11306.76,1696.014,9610.746,10095.33,-484.584,-0.05042106
OI002693,O01063,P004,3,3768.92,0.15,3365.11,11306.76,1696.014,9610.746,10095.33,-484.584,-0.05042106
OI003670,O01464,P004,3,3768.92,0.15,3365.11,11306.76,1696.014,9610.746,10095.33,-484.584,-0.05042106
OI001927,O00761,P034,1,5252.02,0.2,4689.3,5252.02,1050.404,4201.616,4689.3,-487.684,-0.116070579
OI004871,O01948,P034,1,5252.02,0.2,4689.3,5252.02,1050.404,4201.616,4689.3,-487.684,-0.116070579
OI005494,O02186,P034,1,5252.02,0.2,4689.3,5252.02,1050.404,4201.616,4689.3,-487.684,-0.116070579
OI000975,O00379,P002,3,3793.81,0.15,3387.33,11381.43,1707.2145,9674.2155,10161.99,-487.7745,-0.050420057
OI001052,O00410,P002,3,3793.81,0.15,3387.33,11381.43,1707.2145,9674.2155,10161.99,-487.7745,-0.050420057
OI004074,O01630,P002,3,3793.81,0.15,3387.33,11381.43,1707.2145,9674.2155,10161.99,-487.7745,-0.050420057
OI003567,O01418,P050,2,2647.44,0.2,2363.79,5294.88,1058.976,4235.904,4727.58,-491.676,-0.116073452
OI005387,O02140,P050,2,2647.44,0.2,2363.79,5294.88,1058.976,4235.904,4727.58,-491.676,-0.116073452
OI000489,O00190,P016,3,3833.17,0.15,3422.47,11499.51,1724.9265,9774.5835,10267.41,-492.8265,-0.050419182
OI002753,O01088,P016,3,3833.17,0.15,3422.47,11499.51,1724.9265,9774.5835,10267.41,-492.8265,-0.050419182
OI003274,O01303,P016,3,3833.17,0.15,3422.47,11499.51,1724.9265,9774.5835,10267.41,-492.8265,-0.050419182
OI004849,O01940,P016,3,3833.17,0.15,3422.47,11499.51,1724.9265,9774.5835,10267.41,-492.8265,-0.050419182
OI001004,O00392,P021,1,5344.27,0.2,4771.67,5344.27,1068.854,4275.416,4771.67,-496.254,-0.116071512
OI002487,O00984,P021,1,5344.27,0.2,4771.67,5344.27,1068.854,4275.416,4771.67,-496.254,-0.116071512
OI002334,O00926,P033,1,2579.49,0.3,2303.12,2579.49,773.847,1805.643,2303.12,-497.477,-0.27551238
OI002696,O01065,P033,1,2579.49,0.3,2303.12,2579.49,773.847,1805.643,2303.12,-497.477,-0.27551238
OI004034,O01614,P033,1,2579.49,0.3,2303.12,2579.49,773.847,1805.643,2303.12,-497.477,-0.27551238
OI000326,O00131,P026,1,5470.33,0.2,4884.22,5470.33,1094.066,4376.264,4884.22,-507.956,-0.116070694
OI000886,O00348,P026,1,5470.33,0.2,4884.22,5470.33,1094.066,4376.264,4884.22,-507.956,-0.116070694
OI001172,O00459,P026,1,5470.33,0.2,4884.22,5470.33,1094.066,4376.264,4884.22,-507.956,-0.116070694
OI001263,O00494,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI001472,O00580,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI002076,O00819,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI002429,O00964,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI003085,O01226,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI004107,O01645,P045,1,5481.6,0.2,4894.29,5481.6,1096.32,4385.28,4894.29,-509.01,-0.116072406
OI000539,O00211,P050,1,2647.44,0.3,2363.79,2647.44,794.232,1853.208,2363.79,-510.582,-0.275512517
OI004832,O01934,P050,1,2647.44,0.3,2363.79,2647.44,794.232,1853.208,2363.79,-510.582,-0.275512517
OI005124,O02038,P050,1,2647.44,0.3,2363.79,2647.44,794.232,1853.208,2363.79,-510.582,-0.275512517
OI005139,O02045,P050,1,2647.44,0.3,2363.79,2647.44,794.232,1853.208,2363.79,-510.582,-0.275512517
OI001365,O00532,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI001505,O00595,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI001835,O00725,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI002071,O00817,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI002636,O01043,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI003380,O01343,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI003455,O01375,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI005008,O01995,P055,2,3905.29,0.3,2991.91,7810.58,2343.174,5467.406,5983.82,-516.414,-0.094453201
OI002035,O00802,P069,1,5592.45,0.2,4993.26,5592.45,1118.49,4473.96,4993.26,-519.3,-0.116071668
OI002362,O00937,P069,1,5592.45,0.2,4993.26,5592.45,1118.49,4473.96,4993.26,-519.3,-0.116071668
OI000194,O00077,P038,2,2828.73,0.2,2525.65,5657.46,1131.492,4525.968,5051.3,-525.332,-0.116070639
OI002829,O01119,P038,2,2828.73,0.2,2525.65,5657.46,1131.492,4525.968,5051.3,-525.332,-0.116070639
OI002909,O01156,P038,2,2828.73,0.2,2525.65,5657.46,1131.492,4525.968,5051.3,-525.332,-0.116070639
OI004783,O01914,P038,2,2828.73,0.2,2525.65,5657.46,1131.492,4525.968,5051.3,-525.332,-0.116070639
OI003049,O01212,P019,4,3112.57,0.15,2779.08,12450.28,1867.542,10582.738,11116.32,-533.582,-0.050420033
OI004342,O01738,P019,4,3112.57,0.15,2779.08,12450.28,1867.542,10582.738,11116.32,-533.582,-0.050420033
OI000354,O00141,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI000456,O00178,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI002274,O00897,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI003807,O01518,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI004597,O01844,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI005196,O02065,P036,3,1918.28,0.2,1712.75,5754.84,1150.968,4603.872,5138.25,-534.378,-0.116071429
OI000708,O00279,P037,4,3125.99,0.15,2791.06,12503.96,1875.594,10628.366,11164.24,-535.874,-0.050419227
OI000728,O00287,P037,4,3125.99,0.15,2791.06,12503.96,1875.594,10628.366,11164.24,-535.874,-0.050419227
OI001381,O00541,P037,4,3125.99,0.15,2791.06,12503.96,1875.594,10628.366,11164.24,-535.874,-0.050419227
OI005222,O02077,P037,4,3125.99,0.15,2791.06,12503.96,1875.594,10628.366,11164.24,-535.874,-0.050419227
OI001416,O00556,P080,1,5576.76,0.3,4441.52,5576.76,1673.028,3903.732,4441.52,-537.788,-0.137762531
OI002887,O01146,P080,1,5576.76,0.3,4441.52,5576.76,1673.028,3903.732,4441.52,-537.788,-0.137762531
OI000622,O00244,P038,1,2828.73,0.3,2525.65,2828.73,848.619,1980.111,2525.65,-545.539,-0.275509302
OI002128,O00840,P048,3,4310.39,0.15,3848.56,12931.17,1939.6755,10991.4945,11545.68,-554.1855,-0.050419486
OI002481,O00982,P048,3,4310.39,0.15,3848.56,12931.17,1939.6755,10991.4945,11545.68,-554.1855,-0.050419486
OI003606,O01436,P048,3,4310.39,0.15,3848.56,12931.17,1939.6755,10991.4945,11545.68,-554.1855,-0.050419486
OI001000,O00390,P041,4,1494.52,0.2,1334.39,5978.08,1195.616,4782.464,5337.56,-555.096,-0.116069039
OI002524,O01000,P041,4,1494.52,0.2,1334.39,5978.08,1195.616,4782.464,5337.56,-555.096,-0.116069039
OI001347,O00526,P062,3,1993.86,0.2,1780.23,5981.58,1196.316,4785.264,5340.69,-555.426,-0.116070085
OI003242,O01289,P062,3,1993.86,0.2,1780.23,5981.58,1196.316,4785.264,5340.69,-555.426,-0.116070085
OI002496,O00988,P043,2,6217.67,0.3,4630.79,12435.34,3730.602,8704.738,9261.58,-556.842,-0.06396999
OI002562,O01013,P043,2,6217.67,0.3,4630.79,12435.34,3730.602,8704.738,9261.58,-556.842,-0.06396999
OI003247,O01291,P043,2,6217.67,0.3,4630.79,12435.34,3730.602,8704.738,9261.58,-556.842,-0.06396999
OI004841,O01937,P043,2,6217.67,0.3,4630.79,12435.34,3730.602,8704.738,9261.58,-556.842,-0.06396999
OI000024,O00012,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI000042,O00018,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI001958,O00773,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI003130,O01246,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI003241,O01288,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI003429,O01363,P041,2,1494.52,0.3,1334.39,2989.04,896.712,2092.328,2668.78,-576.452,-0.275507473
OI001187,O00466,P019,2,3112.57,0.2,2779.08,6225.14,1245.028,4980.112,5558.16,-578.048,-0.116071285
OI001196,O00470,P019,2,3112.57,0.2,2779.08,6225.14,1245.028,4980.112,5558.16,-578.048,-0.116071285
OI002917,O01158,P019,2,3112.57,0.2,2779.08,6225.14,1245.028,4980.112,5558.16,-578.048,-0.116071285
OI004308,O01720,P019,2,3112.57,0.2,2779.08,6225.14,1245.028,4980.112,5558.16,-578.048,-0.116071285
OI001897,O00747,P063,3,4500.08,0.15,4017.93,13500.24,2025.036,11475.204,12053.79,-578.586,-0.050420542
OI004051,O01619,P063,3,4500.08,0.15,4017.93,13500.24,2025.036,11475.204,12053.79,-578.586,-0.050420542
OI004780,O01913,P063,3,4500.08,0.15,4017.93,13500.24,2025.036,11475.204,12053.79,-578.586,-0.050420542
OI005297,O02105,P063,3,4500.08,0.15,4017.93,13500.24,2025.036,11475.204,12053.79,-578.586,-0.050420542
OI000188,O00075,P037,2,3125.99,0.2,2791.06,6251.98,1250.396,5001.584,5582.12,-580.536,-0.116070429
OI005070,O02017,P037,2,3125.99,0.2,2791.06,6251.98,1250.396,5001.584,5582.12,-580.536,-0.116070429
OI000611,O00239,P019,1,3112.57,0.3,2779.08,3112.57,933.771,2178.799,2779.08,-600.281,-0.27551004
OI001024,O00400,P019,1,3112.57,0.3,2779.08,3112.57,933.771,2178.799,2779.08,-600.281,-0.27551004
OI004382,O01753,P019,1,3112.57,0.3,2779.08,3112.57,933.771,2178.799,2779.08,-600.281,-0.27551004
OI005421,O02153,P019,1,3112.57,0.3,2779.08,3112.57,933.771,2178.799,2779.08,-600.281,-0.27551004
OI000653,O00256,P037,1,3125.99,0.3,2791.06,3125.99,937.797,2188.193,2791.06,-602.867,-0.275509062
OI001252,O00490,P037,1,3125.99,0.3,2791.06,3125.99,937.797,2188.193,2791.06,-602.867,-0.275509062
OI005052,O02010,P037,1,3125.99,0.3,2791.06,3125.99,937.797,2188.193,2791.06,-602.867,-0.275509062
OI001502,O00593,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI002136,O00843,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI003884,O01554,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI003910,O01564,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI004722,O01889,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI005000,O01991,P075,2,6578.23,0.3,4906.98,13156.46,3946.938,9209.522,9813.96,-604.438,-0.065631854
OI004853,O01942,P064,3,4726.39,0.15,4219.99,14179.17,2126.8755,12052.2945,12659.97,-607.6755,-0.050419901
OI004941,O01969,P064,3,4726.39,0.15,4219.99,14179.17,2126.8755,12052.2945,12659.97,-607.6755,-0.050419901
OI000259,O00103,P044,3,4748.93,0.15,4240.12,14246.79,2137.0185,12109.7715,12720.36,-610.5885,-0.050421141
OI003666,O01463,P044,3,4748.93,0.15,4240.12,14246.79,2137.0185,12109.7715,12720.36,-610.5885,-0.050421141
OI004115,O01647,P044,3,4748.93,0.15,4240.12,14246.79,2137.0185,12109.7715,12720.36,-610.5885,-0.050421141
OI001361,O00531,P039,4,3602.12,0.15,3216.18,14408.48,2161.272,12247.208,12864.72,-617.512,-0.050420635
OI002944,O01168,P039,4,3602.12,0.15,3216.18,14408.48,2161.272,12247.208,12864.72,-617.512,-0.050420635
OI003973,O01589,P039,4,3602.12,0.15,3216.18,14408.48,2161.272,12247.208,12864.72,-617.512,-0.050420635
OI000133,O00053,P013,4,1662.63,0.2,1484.49,6650.52,1330.104,5320.416,5937.96,-617.544,-0.116070623
OI000254,O00101,P013,4,1662.63,0.2,1484.49,6650.52,1330.104,5320.416,5937.96,-617.544,-0.116070623
OI001839,O00727,P013,4,1662.63,0.2,1484.49,6650.52,1330.104,5320.416,5937.96,-617.544,-0.116070623
OI001930,O00763,P035,3,4806.84,0.15,4291.82,14420.52,2163.078,12257.442,12875.46,-618.018,-0.050419818
OI001143,O00447,P059,3,4842.61,0.15,4323.76,14527.83,2179.1745,12348.6555,12971.28,-622.6245,-0.050420428
OI004048,O01618,P059,3,4842.61,0.15,4323.76,14527.83,2179.1745,12348.6555,12971.28,-622.6245,-0.050420428
OI004146,O01658,P059,3,4842.61,0.15,4323.76,14527.83,2179.1745,12348.6555,12971.28,-622.6245,-0.050420428
OI001476,O00582,P013,2,1662.63,0.3,1484.49,3325.26,997.578,2327.682,2968.98,-641.298,-0.275509283
OI004827,O01932,P013,2,1662.63,0.3,1484.49,3325.26,997.578,2327.682,2968.98,-641.298,-0.275509283
OI000267,O00105,P004,4,3768.92,0.15,3365.11,15075.68,2261.352,12814.328,13460.44,-646.112,-0.05042106
OI000658,O00259,P004,4,3768.92,0.15,3365.11,15075.68,2261.352,12814.328,13460.44,-646.112,-0.05042106
OI001582,O00628,P004,4,3768.92,0.15,3365.11,15075.68,2261.352,12814.328,13460.44,-646.112,-0.05042106
OI004521,O01818,P004,4,3768.92,0.15,3365.11,15075.68,2261.352,12814.328,13460.44,-646.112,-0.05042106
OI001021,O00399,P002,4,3793.81,0.15,3387.33,15175.24,2276.286,12898.954,13549.32,-650.366,-0.050420057
OI001099,O00428,P002,4,3793.81,0.15,3387.33,15175.24,2276.286,12898.954,13549.32,-650.366,-0.050420057
OI002151,O00849,P002,4,3793.81,0.15,3387.33,15175.24,2276.286,12898.954,13549.32,-650.366,-0.050420057
OI002398,O00950,P002,4,3793.81,0.15,3387.33,15175.24,2276.286,12898.954,13549.32,-650.366,-0.050420057
OI000178,O00072,P016,4,3833.17,0.15,3422.47,15332.68,2299.902,13032.778,13689.88,-657.102,-0.050419182
OI000496,O00193,P016,4,3833.17,0.15,3422.47,15332.68,2299.902,13032.778,13689.88,-657.102,-0.050419182
OI002972,O01176,P016,4,3833.17,0.15,3422.47,15332.68,2299.902,13032.778,13689.88,-657.102,-0.050419182
OI004085,O01636,P016,4,3833.17,0.15,3422.47,15332.68,2299.902,13032.778,13689.88,-657.102,-0.050419182
OI001806,O00714,P017,3,5112.9,0.15,4565.09,15338.7,2300.805,13037.895,13695.27,-657.375,-0.050420332
