order_item_id,order_id,product_id,quantity,unit_price,discount
OI004171,O01666,P044,2,4748.93,0.05
OI004172,O01666,P015,2,7330.81,0.3
OI004173,O01667,P005,2,3320.34,0.05
OI004174,O01667,P068,4,7430.32,0.3
OI004175,O01667,P072,3,3098.66,0.1
OI004176,O01668,P016,1,3833.17,0.15
OI004177,O01668,P066,4,6217.53,0.15
OI004178,O01668,P055,2,3905.29,0.05
OI004179,O01668,P038,1,2828.73,0.15
OI004180,O01669,P064,2,4726.39,0.1
OI004181,O01670,P020,1,5123.92,0.2
OI004182,O01671,P063,4,4500.08,0.0
OI004183,O01671,P046,1,6490.81,0.3
OI004184,O01672,P061,2,5698.31,0.05
OI004185,O01672,P051,3,3109.99,0.0
OI004186,O01673,P017,4,5112.9,0.05
OI004187,O01673,P041,4,1494.52,0.3
OI004188,O01674,P075,3,6578.23,0.3
OI004189,O01674,P017,4,5112.9,0.05
OI004190,O01674,P012,3,3994.33,0.15
OI004191,O01675,P010,3,7442.3,0.3
OI004192,O01675,P074,2,7323.07,0.0
OI004193,O01675,P041,4,1494.52,0.15
OI004194,O01675,P043,3,6217.67,0.0
OI004195,O01676,P006,2,4253.34,0.1
OI004196,O01676,P042,3,5125.64,0.2
OI004197,O01676,P048,1,4310.39,0.3
OI004198,O01676,P079,1,2345.86,0.05
OI004199,O01677,P029,2,3811.62,0.2
OI004200,O01677,P026,4,5470.33,0.1
OI004201,O01678,P005,1,3320.34,0.15
OI004202,O01678,P054,1,5704.38,0.2
OI004203,O01679,P046,2,6490.81,0.05
OI004204,O01679,P041,4,1494.52,0.15
OI004205,O01680,P021,2,5344.27,0.3
OI004206,O01681,P044,1,4748.93,0.3
OI004207,O01681,P031,4,4921.58,0.05
OI004208,O01681,P011,1,7495.81,0.05
OI004209,O01681,P030,2,6724.47,0.1
OI004210,O01682,P011,1,7495.81,0.2
OI004211,O01682,P059,1,4842.61,0.2
OI004212,O01682,P067,4,3139.17,0.1
OI004213,O01682,P075,3,6578.23,0.2
OI004214,O01683,P023,3,6282.87,0.0
OI004215,O01683,P029,2,3811.62,0.1
OI004216,O01683,P016,1,3833.17,0.2
OI004217,O01683,P045,3,5481.6,0.3
OI004218,O01684,P068,1,7430.32,0.0
OI004219,O01684,P003,1,6285.84,0.2
OI004220,O01684,P070,3,4988.16,0.05
OI004221,O01684,P006,1,4253.34,0.0
OI004222,O01685,P060,4,1760.75,0.1
OI004223,O01685,P072,2,3098.66,0.2
OI004224,O01686,P073,4,6594.36,0.0
OI004225,O01687,P051,3,3109.99,0.05
OI004226,O01688,P034,1,5252.02,0.05
OI004227,O01688,P037,1,3125.99,0.2
OI004228,O01688,P054,2,5704.38,0.1
OI004229,O01689,P069,1,5592.45,0.1
OI004230,O01689,P019,1,3112.57,0.2
OI004231,O01689,P029,4,3811.62,0.2
OI004232,O01689,P033,2,2579.49,0.1
OI004233,O01690,P066,2,6217.53,0.2
OI004234,O01690,P040,3,5866.02,0.1
OI004235,O01690,P033,4,2579.49,0.1
OI004236,O01690,P046,4,6490.81,0.15
OI004237,O01691,P026,4,5470.33,0.2
OI004238,O01691,P067,3,3139.17,0.1
OI004239,O01691,P021,3,5344.27,0.1
OI004240,O01691,P076,2,1644.18,0.05
OI004241,O01692,P072,3,3098.66,0.1
OI004242,O01693,P078,3,5006.54,0.1
OI004243,O01693,P044,1,4748.93,0.1
OI004244,O01693,P009,1,4981.98,0.05
OI004245,O01693,P047,4,6217.65,0.1
OI004246,O01694,P025,3,3270.83,0.0
OI004247,O01694,P001,4,5060.04,0.0
OI004248,O01695,P001,4,5060.04,0.15
OI004249,O01695,P065,4,1521.26,0.0
OI004250,O01695,P056,3,5689.43,0.3
OI004251,O01696,P041,2,1494.52,0.0
OI004252,O01696,P078,4,5006.54,0.2
OI004253,O01697,P076,2,1644.18,0.15
OI004254,O01697,P015,1,7330.81,0.15
OI004255,O01698,P028,2,6060.07,0.2
OI004256,O01698,P006,1,4253.34,0.0
OI004257,O01698,P077,1,1850.78,0.1
OI004258,O01699,P040,1,5866.02,0.15
OI004259,O01699,P022,4,5959.11,0.1
OI004260,O01699,P020,1,5123.92,0.15
OI004261,O01700,P025,2,3270.83,0.15
OI004262,O01700,P074,3,7323.07,0.3
OI004263,O01701,P027,1,5678.95,0.0
OI004264,O01701,P002,1,3793.81,0.15
OI004265,O01701,P001,1,5060.04,0.15
OI004266,O01701,P080,4,5576.76,0.0
OI004267,O01702,P075,3,6578.23,0.3
OI004268,O01702,P020,1,5123.92,0.1
OI004269,O01702,P044,3,4748.93,0.2
OI004270,O01703,P079,4,2345.86,0.05
OI004271,O01703,P056,4,5689.43,0.15
OI004272,O01703,P075,1,6578.23,0.1
OI004273,O01703,P072,1,3098.66,0.2
OI004274,O01704,P006,4,4253.34,0.3
OI004275,O01704,P029,2,3811.62,0.2
OI004276,O01705,P036,2,1918.28,0.2
OI004277,O01705,P028,3,6060.07,0.1
OI004278,O01705,P056,2,5689.43,0.15
OI004279,O01706,P005,3,3320.34,0.05
OI004280,O01707,P017,4,5112.9,0.05
OI004281,O01707,P061,4,5698.31,0.1
OI004282,O01707,P031,1,4921.58,0.2
OI004283,O01708,P030,3,6724.47,0.2
OI004284,O01709,P039,2,3602.12,0.2
OI004285,O01709,P068,3,7430.32,0.0
OI004286,O01710,P028,3,6060.07,0.0
OI004287,O01710,P080,2,5576.76,0.3
OI004288,O01710,P008,3,5224.68,0.15
OI004289,O01710,P032,1,6623.25,0.3
OI004290,O01711,P043,3,6217.67,0.05
OI004291,O01711,P072,2,3098.66,0.15
OI004292,O01712,P031,4,4921.58,0.3
OI004293,O01713,P072,1,3098.66,0.15
OI004294,O01713,P078,4,5006.54,0.0
OI004295,O01713,P069,3,5592.45,0.15
OI004296,O01713,P016,2,3833.17,0.2
OI004297,O01714,P028,4,6060.07,0.15
OI004298,O01715,P010,3,7442.3,0.3
OI004299,O01716,P009,2,4981.98,0.05
OI004300,O01717,P024,3,6203.92,0.2
OI004301,O01718,P066,4,6217.53,0.05
OI004302,O01718,P056,3,5689.43,0.2
OI004303,O01719,P052,3,5599.03,0.15
OI004304,O01719,P003,2,6285.84,0.05
OI004305,O01719,P032,1,6623.25,0.2
OI004306,O01719,P036,2,1918.28,0.2
OI004307,O01720,P032,2,6623.25,0.3
OI004308,O01720,P019,2,3112.57,0.2
OI004309,O01721,P037,2,3125.99,0.3
OI004310,O01721,P033,3,2579.49,0.0
OI004311,O01722,P002,3,3793.81,0.05
OI004312,O01723,P011,1,7495.81,0.05
OI004313,O01723,P066,1,6217.53,0.15
OI004314,O01724,P042,3,5125.64,0.05
OI004315,O01724,P025,4,3270.83,0.3
OI004316,O01724,P015,1,7330.81,0.0
OI004317,O01725,P012,3,3994.33,0.0
OI004318,O01725,P068,1,7430.32,0.0
OI004319,O01726,P041,4,1494.52,0.1
OI004320,O01727,P019,3,3112.57,0.1
OI004321,O01727,P079,1,2345.86,0.3
OI004322,O01728,P014,3,5526.86,0.05
OI004323,O01729,P048,1,4310.39,0.05
OI004324,O01730,P008,3,5224.68,0.2
OI004325,O01730,P015,4,7330.81,0.05
OI004326,O01730,P060,1,1760.75,0.3
OI004327,O01731,P029,4,3811.62,0.15
OI004328,O01731,P015,4,7330.81,0.3
OI004329,O01731,P003,2,6285.84,0.3
OI004330,O01732,P025,4,3270.83,0.2
OI004331,O01732,P001,1,5060.04,0.0
OI004332,O01733,P059,2,4842.61,0.1
OI004333,O01733,P042,4,5125.64,0.1
OI004334,O01733,P021,3,5344.27,0.3
OI004335,O01734,P043,3,6217.67,0.3
OI004336,O01735,P059,4,4842.61,0.1
OI004337,O01736,P032,1,6623.25,0.05
OI004338,O01736,P052,4,5599.03,0.3
OI004339,O01736,P039,3,3602.12,0.15
OI004340,O01737,P049,3,6189.2,0.15
OI004341,O01737,P080,4,5576.76,0.2
OI004342,O01738,P019,4,3112.57,0.15
OI004343,O01738,P052,1,5599.03,0.1
OI004344,O01739,P044,4,4748.93,0.1
OI004345,O01739,P068,3,7430.32,0.15
OI004346,O01739,P004,3,3768.92,0.2
OI004347,O01739,P050,2,2647.44,0.15
OI004348,O01740,P074,3,7323.07,0.0
OI004349,O01740,P060,2,1760.75,0.2
OI004350,O01741,P031,3,4921.58,0.0
OI004351,O01741,P019,2,3112.57,0.05
OI004352,O01742,P077,1,1850.78,0.3
OI004353,O01742,P013,1,1662.63,0.05
OI004354,O01742,P059,3,4842.61,0.3
OI004355,O01742,P007,3,3880.55,0.0
OI004356,O01743,P061,3,5698.31,0.0
OI004357,O01744,P032,1,6623.25,0.0
OI004358,O01744,P001,2,5060.04,0.1
OI004359,O01744,P020,2,5123.92,0.2
OI004360,O01745,P004,3,3768.92,0.3
OI004361,O01746,P029,3,3811.62,0.0
OI004362,O01747,P027,4,5678.95,0.15
OI004363,O01747,P042,4,5125.64,0.1
OI004364,O01747,P054,1,5704.38,0.1
OI004365,O01747,P018,4,3329.63,0.2
OI004366,O01748,P024,3,6203.92,0.05
OI004367,O01748,P050,1,2647.44,0.15
OI004368,O01748,P048,4,4310.39,0.3
OI004369,O01749,P065,2,1521.26,0.15
OI004370,O01749,P079,2,2345.86,0.05
OI004371,O01749,P042,1,5125.64,0.0
OI004372,O01750,P024,2,6203.92,0.3
OI004373,O01750,P079,3,2345.86,0.15
OI004374,O01751,P073,1,6594.36,0.3
OI004375,O01752,P044,2,4748.93,0.15
OI004376,O01752,P079,2,2345.86,0.05
OI004377,O01752,P068,2,7430.32,0.0
OI004378,O01752,P047,4,6217.65,0.05
OI004379,O01753,P034,4,5252.02,0.15
OI004380,O01753,P066,2,6217.53,0.3
OI004381,O01753,P027,4,5678.95,0.3
OI004382,O01753,P019,1,3112.57,0.3
OI004383,O01754,P050,3,2647.44,0.05
OI004384,O01755,P076,4,1644.18,0.05
OI004385,O01756,P012,2,3994.33,0.2
OI004386,O01756,P045,2,5481.6,0.0
OI004387,O01756,P026,3,5470.33,0.2
OI004388,O01757,P001,4,5060.04,0.05
OI004389,O01757,P014,4,5526.86,0.05
OI004390,O01758,P050,1,2647.44,0.05
OI004391,O01758,P061,4,5698.31,0.0
OI004392,O01759,P063,3,4500.08,0.3
OI004393,O01760,P053,1,2116.53,0.15
OI004394,O01761,P073,2,6594.36,0.05
OI004395,O01762,P056,2,5689.43,0.1
OI004396,O01762,P006,2,4253.34,0.05
OI004397,O01762,P041,1,1494.52,0.1
OI004398,O01762,P063,2,4500.08,0.1
OI004399,O01763,P072,4,3098.66,0.0
OI004400,O01763,P002,2,3793.81,0.0
OI004401,O01763,P009,1,4981.98,0.0
OI004402,O01763,P069,4,5592.45,0.0
OI004403,O01764,P067,1,3139.17,0.15
OI004404,O01764,P072,4,3098.66,0.2
OI004405,O01764,P013,2,1662.63,0.2
OI004406,O01764,P051,4,3109.99,0.3
OI004407,O01765,P059,1,4842.61,0.15
OI004408,O01765,P063,2,4500.08,0.05
OI004409,O01765,P058,2,4600.81,0.0
OI004410,O01766,P033,3,2579.49,0.05
OI004411,O01766,P034,4,5252.02,0.0
OI004412,O01767,P025,2,3270.83,0.3
OI004413,O01768,P067,2,3139.17,0.05
OI004414,O01768,P030,1,6724.47,0.2
OI004415,O01768,P020,3,5123.92,0.15
OI004416,O01769,P070,4,4988.16,0.2
OI004417,O01769,P003,2,6285.84,0.3
OI004418,O01769,P041,3,1494.52,0.3
OI004419,O01770,P016,1,3833.17,0.05
OI004420,O01770,P059,2,4842.61,0.1
OI004421,O01770,P078,3,5006.54,0.05
OI004422,O01770,P080,3,5576.76,0.0
OI004423,O01771,P022,3,5959.11,0.05
OI004424,O01771,P053,4,2116.53,0.3
OI004425,O01772,P079,3,2345.86,0.2
OI004426,O01772,P027,4,5678.95,0.0
OI004427,O01772,P039,1,3602.12,0.0
OI004428,O01772,P059,3,4842.61,0.3
OI004429,O01773,P012,2,3994.33,0.1
OI004430,O01774,P049,4,6189.2,0.05
OI004431,O01775,P019,1,3112.57,0.1
OI004432,O01776,P029,1,3811.62,0.2
OI004433,O01777,P004,3,3768.92,0.05
OI004434,O01777,P006,2,4253.34,0.15
OI004435,O01778,P032,4,6623.25,0.2
OI004436,O01778,P010,2,7442.3,0.05
OI004437,O01779,P059,4,4842.61,0.05
OI004438,O01780,P024,4,6203.92,0.1
OI004439,O01780,P073,4,6594.36,0.05
OI004440,O01780,P019,2,3112.57,0.15
OI004441,O01781,P080,1,5576.76,0.15
OI004442,O01781,P064,2,4726.39,0.1
OI004443,O01781,P031,1,4921.58,0.1
OI004444,O01782,P078,1,5006.54,0.1
OI004445,O01783,P015,2,7330.81,0.3
OI004446,O01784,P067,4,3139.17,0.1
OI004447,O01784,P076,3,1644.18,0.2
OI004448,O01785,P040,4,5866.02,0.05
OI004449,O01785,P065,2,1521.26,0.05
OI004450,O01785,P013,3,1662.63,0.0
OI004451,O01786,P063,1,4500.08,0.0
OI004452,O01787,P032,1,6623.25,0.1
OI004453,O01787,P003,1,6285.84,0.05
OI004454,O01788,P076,4,1644.18,0.0
OI004455,O01789,P071,2,3503.29,0.0
OI004456,O01790,P034,3,5252.02,0.15
OI004457,O01791,P030,2,6724.47,0.15
OI004458,O01792,P017,2,5112.9,0.0
OI004459,O01792,P066,1,6217.53,0.2
OI004460,O01793,P004,2,3768.92,0.15
OI004461,O01793,P039,3,3602.12,0.05
OI004462,O01793,P023,2,6282.87,0.2
OI004463,O01793,P045,1,5481.6,0.0
OI004464,O01794,P010,3,7442.3,0.15
OI004465,O01794,P043,4,6217.67,0.2
OI004466,O01794,P059,3,4842.61,0.0
OI004467,O01794,P017,4,5112.9,0.0
OI004468,O01795,P036,1,1918.28,0.1
OI004469,O01795,P024,2,6203.92,0.15
OI004470,O01796,P076,3,1644.18,0.0
OI004471,O01796,P059,4,4842.61,0.05
OI004472,O01796,P013,4,1662.63,0.0
OI004473,O01797,P011,1,7495.81,0.15
OI004474,O01797,P031,1,4921.58,0.3
OI004475,O01797,P069,4,5592.45,0.05
OI004476,O01797,P048,1,4310.39,0.2
OI004477,O01798,P033,3,2579.49,0.1
OI004478,O01798,P077,2,1850.78,0.05
OI004479,O01798,P065,3,1521.26,0.1
OI004480,O01799,P008,4,5224.68,0.2
OI004481,O01799,P071,3,3503.29,0.05
OI004482,O01800,P073,1,6594.36,0.15
OI004483,O01800,P019,1,3112.57,0.0
OI004484,O01800,P045,2,5481.6,0.2
OI004485,O01801,P022,2,5959.11,0.1
OI004486,O01801,P023,4,6282.87,0.1
OI004487,O01802,P060,3,1760.75,0.05
OI004488,O01802,P027,1,5678.95,0.3
OI004489,O01803,P048,1,4310.39,0.1
OI004490,O01803,P027,4,5678.95,0.15
OI004491,O01804,P067,3,3139.17,0.05
OI004492,O01804,P069,4,5592.45,0.05
OI004493,O01804,P048,4,4310.39,0.0
OI004494,O01805,P009,4,4981.98,0.15
OI004495,O01805,P040,1,5866.02,0.2
OI004496,O01805,P058,2,4600.81,0.0
OI004497,O01806,P017,1,5112.9,0.15
OI004498,O01806,P079,1,2345.86,0.1
OI004499,O01807,P060,1,1760.75,0.3
OI004500,O01808,P022,4,5959.11,0.3
OI004501,O01809,P009,4,4981.98,0.3
OI004502,O01810,P013,3,1662.63,0.0
OI004503,O01810,P014,3,5526.86,0.2
OI004504,O01811,P079,4,2345.86,0.05
OI004505,O01812,P027,2,5678.95,0.05
OI004506,O01813,P063,4,4500.08,0.3
OI004507,O01813,P025,4,3270.83,0.0
OI004508,O01813,P005,2,3320.34,0.15
OI004509,O01813,P012,1,3994.33,0.3
OI004510,O01814,P021,3,5344.27,0.0
OI004511,O01814,P058,2,4600.81,0.2
OI004512,O01814,P067,2,3139.17,0.1
OI004513,O01815,P053,2,2116.53,0.1
OI004514,O01815,P077,1,1850.78,0.0
OI004515,O01816,P031,1,4921.58,0.05
OI004516,O01816,P080,1,5576.76,0.0
OI004517,O01817,P076,2,1644.18,0.15
OI004518,O01817,P015,4,7330.81,0.2
OI004519,O01818,P078,1,5006.54,0.1
OI004520,O01818,P032,2,6623.25,0.05
OI004521,O01818,P004,4,3768.92,0.15
OI004522,O01818,P080,1,5576.76,0.15
OI004523,O01819,P078,1,5006.54,0.2
OI004524,O01819,P041,4,1494.52,0.15
OI004525,O01819,P075,1,6578.23,0.15
OI004526,O01820,P047,3,6217.65,0.2
OI004527,O01820,P004,4,3768.92,0.1
OI004528,O01820,P043,4,6217.67,0.05
OI004529,O01820,P052,2,5599.03,0.2
OI004530,O01821,P028,4,6060.07,0.15
OI004531,O01821,P045,1,5481.6,0.0
OI004532,O01822,P009,3,4981.98,0.0
OI004533,O01822,P016,3,3833.17,0.3
OI004534,O01822,P018,4,3329.63,0.1
OI004535,O01822,P033,3,2579.49,0.05
OI004536,O01823,P019,4,3112.57,0.3
OI004537,O01823,P018,1,3329.63,0.0
OI004538,O01823,P071,4,3503.29,0.0
OI004539,O01823,P039,2,3602.12,0.3
OI004540,O01824,P001,2,5060.04,0.15
OI004541,O01824,P079,3,2345.86,0.15
OI004542,O01825,P079,4,2345.86,0.2
OI004543,O01825,P021,3,5344.27,0.05
OI004544,O01825,P078,1,5006.54,0.3
OI004545,O01825,P061,3,5698.31,0.1
OI004546,O01826,P020,2,5123.92,0.2
OI004547,O01826,P013,2,1662.63,0.05
OI004548,O01826,P068,1,7430.32,0.0
OI004549,O01826,P023,1,6282.87,0.05
OI004550,O01827,P041,1,1494.52,0.0
OI004551,O01827,P068,2,7430.32,0.2
OI004552,O01828,P033,2,2579.49,0.0
OI004553,O01829,P019,1,3112.57,0.2
OI004554,O01830,P060,3,1760.75,0.2
OI004555,O01830,P071,2,3503.29,0.05
OI004556,O01830,P061,1,5698.31,0.05
OI004557,O01830,P048,1,4310.39,0.1
OI004558,O01831,P047,4,6217.65,0.15
OI004559,O01831,P015,2,7330.81,0.0
OI004560,O01831,P026,4,5470.33,0.15
OI004561,O01831,P048,1,4310.39,0.15
OI004562,O01832,P033,4,2579.49,0.15
OI004563,O01832,P072,3,3098.66,0.3
OI004564,O01832,P016,2,3833.17,0.15
OI004565,O01832,P079,1,2345.86,0.2
OI004566,O01833,P075,1,6578.23,0.05
OI004567,O01833,P069,2,5592.45,0.15
OI004568,O01833,P027,4,5678.95,0.3
OI004569,O01834,P027,4,5678.95,0.0
OI004570,O01834,P049,1,6189.2,0.05
OI004571,O01834,P039,1,3602.12,0.0
OI004572,O01835,P003,2,6285.84,0.2
OI004573,O01836,P027,4,5678.95,0.05
OI004574,O01837,P080,4,5576.76,0.0
OI004575,O01837,P026,3,5470.33,0.2
OI004576,O01837,P040,1,5866.02,0.0
OI004577,O01837,P057,3,3618.93,0.05
OI004578,O01838,P027,3,5678.95,0.05
OI004579,O01838,P080,1,5576.76,0.0
OI004580,O01838,P011,1,7495.81,0.3
OI004581,O01838,P015,2,7330.81,0.05
OI004582,O01839,P048,1,4310.39,0.2
OI004583,O01839,P008,2,5224.68,0.0
OI004584,O01839,P042,3,5125.64,0.1
OI004585,O01840,P060,2,1760.75,0.3
OI004586,O01840,P043,3,6217.67,0.1
OI004587,O01840,P013,1,1662.63,0.15
OI004588,O01840,P073,2,6594.36,0.0
OI004589,O01841,P052,4,5599.03,0.05
OI004590,O01842,P050,1,2647.44,0.0
OI004591,O01843,P019,3,3112.57,0.2
OI004592,O01843,P003,1,6285.84,0.3
OI004593,O01843,P041,1,1494.52,0.3
OI004594,O01844,P053,4,2116.53,0.15
OI004595,O01844,P062,2,1993.86,0.1
OI004596,O01844,P080,2,5576.76,0.1
OI004597,O01844,P036,3,1918.28,0.2
OI004598,O01845,P066,3,6217.53,0.15
OI004599,O01845,P008,2,5224.68,0.1
OI004600,O01846,P075,4,6578.23,0.15
OI004601,O01846,P003,3,6285.84,0.15
OI004602,O01847,P050,4,2647.44,0.3
OI004603,O01847,P072,1,3098.66,0.3
OI004604,O01847,P058,3,4600.81,0.1
OI004605,O01848,P013,3,1662.63,0.3
OI004606,O01848,P072,4,3098.66,0.0
OI004607,O01848,P055,3,3905.29,0.05
OI004608,O01848,P046,1,6490.81,0.3
OI004609,O01849,P031,3,4921.58,0.1
OI004610,O01849,P034,1,5252.02,0.15
OI004611,O01849,P063,4,4500.08,0.05
OI004612,O01849,P073,2,6594.36,0.05
OI004613,O01850,P052,1,5599.03,0.15
OI004614,O01850,P030,1,6724.47,0.1
OI004615,O01851,P055,2,3905.29,0.15
OI004616,O01851,P026,4,5470.33,0.15
OI004617,O01851,P028,3,6060.07,0.3
OI004618,O01851,P073,4,6594.36,0.1
OI004619,O01852,P035,3,4806.84,0.3
OI004620,O01853,P013,1,1662.63,0.1
OI004621,O01853,P026,2,5470.33,0.3
OI004622,O01854,P001,3,5060.04,0.2
OI004623,O01854,P042,4,5125.64,0.15
OI004624,O01854,P057,3,3618.93,0.05
OI004625,O01855,P012,2,3994.33,0.15
OI004626,O01856,P069,2,5592.45,0.05
OI004627,O01856,P055,3,3905.29,0.15
OI004628,O01856,P034,2,5252.02,0.0
OI004629,O01856,P047,4,6217.65,0.1
OI004630,O01857,P025,3,3270.83,0.2
OI004631,O01857,P049,2,6189.2,0.0
OI004632,O01857,P014,1,5526.86,0.15
OI004633,O01858,P033,2,2579.49,0.05
OI004634,O01858,P002,1,3793.81,0.15
OI004635,O01858,P047,2,6217.65,0.3
OI004636,O01859,P008,4,5224.68,0.2
OI004637,O01859,P057,2,3618.93,0.2
OI004638,O01860,P040,4,5866.02,0.05
OI004639,O01860,P061,1,5698.31,0.2
OI004640,O01860,P062,1,1993.86,0.3
OI004641,O01860,P077,1,1850.78,0.3
OI004642,O01861,P003,4,6285.84,0.2
OI004643,O01861,P068,1,7430.32,0.1
OI004644,O01861,P024,3,6203.92,0.15
OI004645,O01862,P007,4,3880.55,0.05
OI004646,O01862,P033,4,2579.49,0.0
OI004647,O01863,P033,4,2579.49,0.2
OI004648,O01863,P029,3,3811.62,0.1
OI004649,O01863,P063,1,4500.08,0.15
OI004650,O01863,P067,1,3139.17,0.15
OI004651,O01864,P004,3,3768.92,0.2
OI004652,O01864,P071,2,3503.29,0.0
OI004653,O01864,P009,2,4981.98,0.2
OI004654,O01864,P048,4,4310.39,0.05
OI004655,O01865,P026,4,5470.33,0.1
OI004656,O01865,P070,3,4988.16,0.1
OI004657,O01866,P029,1,3811.62,0.15
OI004658,O01866,P021,1,5344.27,0.3
OI004659,O01866,P058,4,4600.81,0.05
OI004660,O01867,P041,1,1494.52,0.1
OI004661,O01867,P017,1,5112.9,0.2
OI004662,O01868,P036,4,1918.28,0.1
OI004663,O01869,P013,3,1662.63,0.0
OI004664,O01870,P049,3,6189.2,0.0
OI004665,O01870,P031,4,4921.58,0.3
OI004666,O01871,P029,2,3811.62,0.1
OI004667,O01872,P071,2,3503.29,0.15
OI004668,O01872,P053,1,2116.53,0.05
OI004669,O01873,P022,1,5959.11,0.05
OI004670,O01873,P076,1,1644.18,0.2
OI004671,O01873,P014,4,5526.86,0.05
OI004672,O01874,P056,3,5689.43,0.15
OI004673,O01874,P038,1,2828.73,0.15
OI004674,O01875,P078,4,5006.54,0.0
OI004675,O01875,P072,3,3098.66,0.3
OI004676,O01875,P041,3,1494.52,0.3
OI004677,O01876,P051,1,3109.99,0.05
OI004678,O01876,P071,2,3503.29,0.2
OI004679,O01877,P038,4,2828.73,0.1
OI004680,O01877,P031,2,4921.58,0.15
OI004681,O01878,P027,3,5678.95,0.15
OI004682,O01878,P056,4,5689.43,0.0
OI004683,O01878,P006,1,4253.34,0.3
OI004684,O01879,P080,2,5576.76,0.2
OI004685,O01879,P032,2,6623.25,0.0
OI004686,O01879,P036,1,1918.28,0.3
OI004687,O01879,P043,2,6217.67,0.0
OI004688,O01880,P050,3,2647.44,0.05
OI004689,O01880,P039,1,3602.12,0.3
OI004690,O01880,P061,3,5698.31,0.2
OI004691,O01880,P077,2,1850.78,0.15
OI004692,O01881,P034,4,5252.02,0.2
OI004693,O01881,P054,1,5704.38,0.15
OI004694,O01882,P016,3,3833.17,0.3
OI004695,O01882,P043,4,6217.67,0.15
OI004696,O01882,P031,1,4921.58,0.15
OI004697,O01882,P026,4,5470.33,0.1
OI004698,O01883,P060,2,1760.75,0.05
OI004699,O01883,P034,3,5252.02,0.2
OI004700,O01883,P035,4,4806.84,0.3
OI004701,O01884,P046,1,6490.81,0.0
OI004702,O01884,P060,2,1760.75,0.2
OI004703,O01884,P036,4,1918.28,0.2
OI004704,O01884,P028,3,6060.07,0.0
OI004705,O01885,P036,4,1918.28,0.3
OI004706,O01885,P067,3,3139.17,0.3
OI004707,O01885,P073,4,6594.36,0.3
OI004708,O01885,P018,2,3329.63,0.15
OI004709,O01886,P078,2,5006.54,0.3
OI004710,O01886,P018,3,3329.63,0.05
OI004711,O01886,P031,3,4921.58,0.3
OI004712,O01886,P029,2,3811.62,0.1
OI004713,O01887,P045,2,5481.6,0.2
OI004714,O01887,P066,1,6217.53,0.05
OI004715,O01887,P077,1,1850.78,0.2
OI004716,O01888,P009,4,4981.98,0.05
OI004717,O01888,P024,4,6203.92,0.2
OI004718,O01888,P025,1,3270.83,0.05
OI004719,O01888,P064,2,4726.39,0.3
OI004720,O01889,P025,1,3270.83,0.2
OI004721,O01889,P077,2,1850.78,0.2
OI004722,O01889,P075,2,6578.23,0.3
OI004723,O01889,P072,4,3098.66,0.1
OI004724,O01890,P005,4,3320.34,0.3
OI004725,O01890,P011,3,7495.81,0.05
OI004726,O01891,P059,2,4842.61,0.0
OI004727,O01892,P045,4,5481.6,0.1
OI004728,O01893,P049,1,6189.2,0.05
OI004729,O01893,P030,2,6724.47,0.1
OI004730,O01893,P020,2,5123.92,0.15
OI004731,O01893,P058,4,4600.81,0.2
OI004732,O01894,P078,1,5006.54,0.0
OI004733,O01894,P054,4,5704.38,0.2
OI004734,O01895,P069,4,5592.45,0.3
OI004735,O01895,P053,2,2116.53,0.15
OI004736,O01896,P072,2,3098.66,0.1
OI004737,O01897,P062,3,1993.86,0.1
OI004738,O01897,P058,4,4600.81,0.1
OI004739,O01897,P077,3,1850.78,0.05
OI004740,O01898,P029,4,3811.62,0.2
OI004741,O01898,P021,1,5344.27,0.05
OI004742,O01899,P057,4,3618.93,0.1
OI004743,O01900,P080,2,5576.76,0.15
OI004744,O01900,P045,4,5481.6,0.2
OI004745,O01901,P002,2,3793.81,0.2
OI004746,O01901,P061,1,5698.31,0.05
OI004747,O01901,P058,4,4600.81,0.1
OI004748,O01902,P046,4,6490.81,0.05
OI004749,O01902,P049,1,6189.2,0.3
OI004750,O01902,P055,2,3905.29,0.05
OI004751,O01903,P045,3,5481.6,0.2
OI004752,O01904,P057,2,3618.93,0.05
OI004753,O01904,P043,1,6217.67,0.3
OI004754,O01904,P070,3,4988.16,0.3
OI004755,O01905,P034,2,5252.02,0.3
OI004756,O01905,P004,3,3768.92,0.2
OI004757,O01905,P064,1,4726.39,0.1
OI004758,O01905,P012,1,3994.33,0.0
OI004759,O01906,P028,2,6060.07,0.0
OI004760,O01906,P020,4,5123.92,0.05
OI004761,O01906,P030,2,6724.47,0.2
OI004762,O01906,P040,3,5866.02,0.1
OI004763,O01907,P035,2,4806.84,0.2
OI004764,O01907,P048,1,4310.39,0.15
OI004765,O01907,P023,3,6282.87,0.2
OI004766,O01908,P057,4,3618.93,0.1
OI004767,O01908,P005,1,3320.34,0.15
OI004768,O01909,P032,3,6623.25,0.1
OI004769,O01909,P036,2,1918.28,0.15
OI004770,O01909,P080,3,5576.76,0.1
OI004771,O01909,P008,2,5224.68,0.0
OI004772,O01910,P027,2,5678.95,0.05
OI004773,O01910,P049,3,6189.2,0.0
OI004774,O01910,P031,1,4921.58,0.0
OI004775,O01911,P024,2,6203.92,0.1
OI004776,O01911,P040,2,5866.02,0.15
OI004777,O01912,P074,3,7323.07,0.0
